bldg_name,district,sq_ft,price_total,price_sq_ft,latitude,longitude,num_gyms_within_100m,num_cafes_within_100m,num_restaurants_within_100m,nearest_mtr_distance_m,nearest_mtr_name,stations_within_1km
Morrison Plaza,WAN CHAI,1333,31992,24,22.28,114.18,5,5,20,583.99,Causeway Bay,3
Concordia Plaza,TSIM SHA TSUI,1230,31980,26,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Bangkok Bank Building,SHEUNG WAN,1390,31970,23,22.29,114.15,5,3,20,316.55,Sheung Wan,3
Hanford Commercial Centre,JORDAN,913,31955,35,22.3,114.17,4,3,20,101.56,Jordan,3
Greatmany Centre,WAN CHAI,1278,31950,25,22.28,114.17,1,9,20,350.4,Wan Chai,3
Kolling Centre,TSIM SHA TSUI,1326,31824,24,22.3,114.18,4,4,20,470.92,Tsim Sha Tsui,4
"Kodak House, Block 2",NORTH POINT,2120,31800,15,34.1,-118.36,1,1,0,11623825.38,Wu Kai Sha,0
Manning House,CENTRAL,530,31800,60,22.28,114.16,20,10,20,131.23,Central,4
Concordia Plaza,TSIM SHA TSUI,1213,31538,26,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
C C Wu Building,WAN CHAI,1087,31523,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,31523,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,31523,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,31523,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,31523,29,22.28,114.18,6,6,20,483.05,Wan Chai,3
Bartlock Centre,CAUSEWAY BAY,1050,31500,30,22.28,114.18,13,20,20,422.86,Causeway Bay,3
Winner Commercial Building,WAN CHAI,1500,31500,21,22.28,114.18,6,2,20,498.68,Causeway Bay,3
Shiu Fung Hong Building,SHEUNG WAN,1124,31472,28,22.29,114.15,2,3,17,415.69,Sheung Wan,2
Shiu Fung Hong Building,SHEUNG WAN,1124,31472,28,22.29,114.15,2,3,17,415.69,Sheung Wan,2
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
Ovest,SHEUNG WAN,1047,31410,30,22.29,114.15,16,12,20,77.48,Sheung Wan,3
On Hong Commercial Building,WAN CHAI,1010,31310,31,22.28,114.17,5,5,20,29.78,Wan Chai,3
Tsim Sha Tsui Centre - East Tower,TSIM SHA TSUI,976,31232,32,22.3,114.18,0,4,20,427.83,East Tsim Sha Tsui,3
Tiffan Tower,WAN CHAI,1484,31164,21,22.28,114.18,8,6,20,562.12,Wan Chai,3
Tiffan Tower,WAN CHAI,1484,31164,21,22.28,114.18,8,6,20,562.12,Wan Chai,3
Hang Lung Centre,CAUSEWAY BAY,622,31100,50,22.28,114.19,5,3,20,93.62,Causeway Bay,2
Fu Fai Commercial Centre,SHEUNG WAN,1350,31050,23,22.29,114.15,6,6,20,127.89,Sheung Wan,3
Dah Sing Life Building,CENTRAL,1194,31044,26,22.28,114.16,2,8,20,240.22,Hong Kong,3
Dah Sing Life Building,CENTRAL,1194,31044,26,22.28,114.16,2,8,20,240.22,Hong Kong,3
Dah Sing Life Building,CENTRAL,1194,31044,26,22.28,114.16,2,8,20,240.22,Hong Kong,3
World Wide House,CENTRAL,304,31008,102,22.28,114.16,4,4,20,88.47,Central,4
Foo Hoo Centre,TSIM SHA TSUI,1375,31006,22,22.3,114.18,1,3,20,556.11,Jordan,4
Shiu Fung Commercial Building,WAN CHAI,1150,31004,26,22.28,114.17,4,5,20,220.59,Wan Chai,3
Chevalier House,TSIM SHA TSUI,918,31001,33,22.3,114.18,1,4,20,370.89,Tsim Sha Tsui,4
Hermes Commercial Centre,TSIM SHA TSUI,874,31001,35,22.3,114.17,10,7,20,258.42,Jordan,4
Kai Wong Commercial Building,SHEUNG WAN,732,31000,42,22.28,114.15,8,16,20,217.23,Sheung Wan,3
Tung Ming Building,CENTRAL,660,31000,46,22.28,114.16,20,6,20,164.93,Central,4
OfficePlus @Sheung Wan,SHEUNG WAN,547,30998,56,22.29,114.15,18,9,20,63.43,Sheung Wan,3
FLK Tower,WAN CHAI,1107,30996,28,22.28,114.17,3,9,20,131.31,Wan Chai,2
FLK Tower,WAN CHAI,1107,30996,28,22.28,114.17,3,9,20,131.31,Wan Chai,2
FLK Tower,WAN CHAI,1107,30996,28,22.28,114.17,3,9,20,131.31,Wan Chai,2
FLK Tower,WAN CHAI,1107,30996,28,22.28,114.17,3,9,20,131.31,Wan Chai,2
Far East Consortium Building,SHEUNG WAN,1188,30888,26,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Star House,TSIM SHA TSUI,1401,30822,22,22.29,114.17,0,4,20,516.0,Tsim Sha Tsui,2
Mirror Tower,TSIM SHA TSUI,960,30816,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Hang Lung Centre,CAUSEWAY BAY,560,30800,55,22.28,114.19,5,3,20,93.62,Causeway Bay,2
Tai Sang Bank Building,SHEUNG WAN,1058,30798,29,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Neich Tower,WAN CHAI,1096,30798,28,22.28,114.18,2,4,8,290.75,Exhibition Centre,3
Mirror Tower,TSIM SHA TSUI,860,30797,35,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Causeway Bay Plaza II,CAUSEWAY BAY,930,30690,33,22.28,114.18,7,8,20,297.12,Causeway Bay,3
China Insurance Building,TSIM SHA TSUI,1091,30548,28,22.3,114.18,2,5,20,323.92,Tsim Sha Tsui,4
East Town Building,WAN CHAI,985,30535,31,22.28,114.17,2,4,20,280.36,Wan Chai,3
Shiu Fung Hong Building,SHEUNG WAN,1525,30500,20,22.29,114.15,2,3,17,415.69,Sheung Wan,2
World Finance Centre - North,TSIM SHA TSUI,1016,30480,30,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Honest Building,CAUSEWAY BAY,982,30442,31,22.28,114.18,6,8,20,533.18,Causeway Bay,3
C C Wu Building,WAN CHAI,1087,30436,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,30436,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,30436,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
C C Wu Building,WAN CHAI,1087,30436,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
Foo Hoo Centre,TSIM SHA TSUI,1216,30400,25,22.3,114.18,1,3,20,556.11,Jordan,4
Sands Building,TSIM SHA TSUI,950,30400,32,22.3,114.17,8,3,20,241.08,Tsim Sha Tsui,3
Pioneer Centre,MONG KOK / TAI KOK TSUI,722,30324,42,22.32,114.17,3,8,20,345.0,Mong Kok,4
Grand Centre,TSIM SHA TSUI,630,30240,48,22.3,114.17,4,6,20,170.5,Tsim Sha Tsui,4
"Sea View Estate, Block A",NORTH POINT,1680,30240,18,22.29,114.19,5,7,20,282.61,Fortress Hill,3
Strand 50 (Bonham Trade Centre),SHEUNG WAN,1008,30240,30,22.29,114.15,20,14,20,106.83,Sheung Wan,4
Empire Centre,TSIM SHA TSUI,862,30170,35,22.3,114.18,0,6,20,515.2,East Tsim Sha Tsui,3
CNT Tower,WAN CHAI,1021,30109,29,22.28,114.18,15,6,20,562.16,Exhibition Centre,3
Sands Building,TSIM SHA TSUI,970,30070,31,22.3,114.17,8,3,20,241.08,Tsim Sha Tsui,3
Hyde Centre,WAN CHAI,1350,30011,22,22.28,114.18,0,2,20,533.22,Causeway Bay,3
Emperor Hollywood Centre (Centre Hollywood),SHEUNG WAN,1602,30005,18,22.28,114.15,3,12,20,307.14,Sheung Wan,4
Parkview Commercial Building,CAUSEWAY BAY,1418,30005,21,22.28,114.19,1,5,20,388.95,Causeway Bay,2
New Mandarin Plaza - Tower B,TSIM SHA TSUI,1300,30004,23,22.3,114.18,1,6,20,439.22,Hung Hom,4
Vogue Building,CENTRAL,890,30002,33,22.28,114.15,20,7,20,251.51,Central,3
Dominion Centre,WAN CHAI,965,30002,31,22.28,114.17,2,11,20,420.57,Wan Chai,3
OfficePlus @Sheung Wan,SHEUNG WAN,600,30000,50,22.29,114.15,18,9,20,63.43,Sheung Wan,3
Prat Commercial Building,TSIM SHA TSUI,1000,30000,30,22.3,114.17,6,5,20,294.83,Tsim Sha Tsui,4
Tung Ming Building,CENTRAL,654,29999,45,22.28,114.16,20,6,20,164.93,Central,4
Multifield Plaza,TSIM SHA TSUI,1188,29997,25,22.3,114.17,9,4,20,250.0,Tsim Sha Tsui,4
Hung To Commercial Building,WAN CHAI,1298,29997,23,22.28,114.18,10,3,20,501.99,Exhibition Centre,3
Kee Shing Centre,TSIM SHA TSUI,1326,29994,22,22.3,114.18,2,6,20,515.66,Jordan,4
Harvest Building,SHEUNG WAN,1272,29994,23,22.29,114.15,9,15,20,286.01,Sheung Wan,3
Prosperity Millennia Plaza,NORTH POINT,1363,29986,22,22.29,114.21,1,1,5,455.11,Quarry Bay,3
Chinachem Golden Plaza,TSIM SHA TSUI,1070,29960,28,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Connaught Commercial Building,WAN CHAI,1152,29952,26,22.28,114.18,4,3,20,507.1,Wan Chai,3
299QRC,SHEUNG WAN,1032,29928,29,22.28,114.15,9,20,20,218.22,Sheung Wan,4
Hermes Commercial Centre,TSIM SHA TSUI,1425,29925,21,22.3,114.17,10,7,20,258.42,Jordan,4
Ocean Building,JORDAN,1196,29900,25,22.3,114.17,1,1,20,241.57,Jordan,5
Lee Kum Kee Central,CENTRAL,827,29772,36,22.28,114.16,20,7,20,199.09,Hong Kong,4
New East Ocean Centre,TSIM SHA TSUI,1102,29754,27,22.3,114.18,0,1,12,354.53,Hung Hom,5
Star House,TSIM SHA TSUI,1237,29688,24,22.29,114.17,0,4,20,516.0,Tsim Sha Tsui,2
Luk Yu Building,CENTRAL,1060,29680,28,22.28,114.16,20,12,20,199.4,Central,4
135 Bonham Strand Trade Centre,SHEUNG WAN,1185,29625,25,22.29,114.15,6,2,20,255.56,Sheung Wan,4
299QRC,SHEUNG WAN,1058,29624,28,22.28,114.15,9,20,20,218.22,Sheung Wan,4
CKK Commercial Centre,WAN CHAI,1057,29596,28,22.28,114.18,4,5,20,451.54,Wan Chai,3
On Hong Commercial Building,WAN CHAI,954,29574,31,22.28,114.17,5,5,20,29.78,Wan Chai,3
Kam Lung Commercial Centre,TSIM SHA TSUI,950,29498,31,22.3,114.17,10,8,20,249.17,Tsim Sha Tsui,4
Sands Building,TSIM SHA TSUI,950,29450,31,22.3,114.17,8,3,20,241.08,Tsim Sha Tsui,3
Greatmany Centre,WAN CHAI,1278,29394,23,22.28,114.17,1,9,20,350.4,Wan Chai,3
K Wah Centre,NORTH POINT,1468,29360,20,22.29,114.2,0,2,0,507.04,North Point,2
Lee & Man Commercial Center,NORTH POINT,1087,29349,27,22.29,114.19,4,6,20,243.31,Fortress Hill,3
Unicorn Trade Centre,CENTRAL,770,29260,38,22.29,114.16,4,14,20,302.7,Hong Kong,3
Man Yee Building,CENTRAL,195,29250,150,22.28,114.16,19,6,20,218.65,Hong Kong,4
Car Po Commercial Building,CENTRAL,1271,29233,23,22.28,114.15,16,20,20,292.61,Central,3
Wanchai Central Building,WAN CHAI,1168,29200,25,22.28,114.17,4,5,20,153.44,Wan Chai,3
Hermes Commercial Centre,TSIM SHA TSUI,1006,29174,29,22.3,114.17,10,7,20,258.42,Jordan,4
Winning House - Res,CENTRAL,970,29100,30,22.28,114.15,8,20,20,387.69,Central,3
"Chinachem Exchange Square, Two",NORTH POINT,1319,29018,22,22.29,114.2,3,0,10,309.09,North Point,2
Kai Kwong Commercial Building,WAN CHAI,1310,29003,22,22.28,114.18,10,5,20,502.57,Exhibition Centre,3
"Queen's Road Central, 55",CENTRAL,800,29000,36,22.28,114.16,20,11,20,193.2,Central,4
Silvercord - Tower 1,TSIM SHA TSUI,580,29000,50,22.3,114.17,2,6,20,270.81,Tsim Sha Tsui,3
HSH Mongkok Plaza (OfficePlus @Prince Ewdard),MONG KOK / TAI KOK TSUI,558,28999,51,22.32,114.16,0,6,20,300.23,Olympic,3
Mirror Tower,TSIM SHA TSUI,860,28999,33,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
CKK Commercial Centre,WAN CHAI,1074,28998,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1074,28998,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1074,28998,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1074,28998,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1074,28998,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
Kai Tak Commercial Building,SHEUNG WAN,1115,28990,26,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Tai Yau Building,WAN CHAI,966,28980,30,22.28,114.17,3,8,20,157.66,Wan Chai,2
Wing Hing Commercial Building,SHEUNG WAN,1317,28974,22,22.29,114.15,0,0,13,423.38,Sai Ying Pun,2
Goldmark,CAUSEWAY BAY,804,28944,36,22.28,114.18,5,18,20,94.05,Causeway Bay,2
On Hing Building,CENTRAL,875,28901,33,22.28,114.16,13,14,20,172.8,Central,4
Connaught Commercial Building,WAN CHAI,1152,28800,25,22.28,114.18,4,3,20,507.1,Wan Chai,3
Vogue Building,CENTRAL,806,28798,35,22.28,114.15,20,7,20,251.51,Central,3
Vogue Building,CENTRAL,806,28798,35,22.28,114.15,20,7,20,251.51,Central,3
Mirror Tower,TSIM SHA TSUI,910,28756,31,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Crawford House,CENTRAL,456,28728,63,22.28,114.16,20,12,20,205.64,Central,4
"Austin Road, 29",JORDAN,1024,28672,28,22.3,114.17,3,6,20,291.55,Jordan,4
Strand 50 (Bonham Trade Centre),SHEUNG WAN,954,28620,30,22.29,114.15,20,14,20,106.83,Sheung Wan,4
Wah Kit Commercial Centre,SHEUNG WAN,1300,28600,22,22.29,114.15,11,6,20,103.95,Sheung Wan,4
Goldmark,CAUSEWAY BAY,817,28595,35,22.28,114.18,5,18,20,94.05,Causeway Bay,2
Eastcore,KWUN TONG,1786,28576,16,22.31,114.22,12,6,20,385.41,Ngau Tau Kok,2
One Capital Place,WAN CHAI,1058,28566,27,22.28,114.17,3,7,20,158.93,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1057,28539,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,1057,28539,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
Eastern Commercial Centre,WAN CHAI,1017,28476,28,22.28,114.18,8,2,20,503.07,Causeway Bay,3
Tern Plaza,TSIM SHA TSUI,888,28416,32,22.3,114.17,5,6,20,95.69,Tsim Sha Tsui,3
Taurus Building,TSIM SHA TSUI,831,28304,34,22.3,114.17,8,8,20,237.15,Tsim Sha Tsui,4
Asia Standard Tower,CENTRAL,724,28236,39,22.28,114.16,20,10,20,205.11,Central,4
Kai Tak Commercial Building,SHEUNG WAN,1006,28168,28,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Tai Yip Building,WAN CHAI,938,28140,30,22.28,114.18,7,6,20,206.16,Wan Chai,2
Austin Plaza,JORDAN,1002,28056,28,22.3,114.17,4,2,20,168.41,Jordan,5
East Town Building,WAN CHAI,905,28055,31,22.28,114.17,2,4,20,280.36,Wan Chai,3
Empire Centre,TSIM SHA TSUI,849,28017,33,22.3,114.18,0,6,20,515.2,East Tsim Sha Tsui,3
Loyong Court,WAN CHAI,1260,28010,22,22.28,114.18,2,2,12,266.33,Wan Chai,2
Car Po Commercial Building,CENTRAL,972,28003,28,22.28,114.15,16,20,20,292.61,Central,3
South Seas Centre - Tower 1,TSIM SHA TSUI,1068,28003,26,22.3,114.18,1,6,20,488.71,Hung Hom,4
Wellington Plaza,CENTRAL,910,28001,30,22.28,114.16,20,10,20,221.34,Central,4
Max Share Centre,NORTH POINT,1400,28000,20,22.29,114.2,4,0,18,240.17,North Point,2
Wanchai Commercial Centre,WAN CHAI,1057,28000,26,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wanchai Commercial Centre,WAN CHAI,1057,28000,26,22.28,114.18,10,4,20,296.58,Wan Chai,3
Morrison Commercial Building,WAN CHAI,954,28000,29,22.28,114.18,0,5,17,594.6,Causeway Bay,3
"Cochrane Street, 9-11",CENTRAL,900,27999,31,22.28,114.15,12,15,20,335.22,Central,3
Wanchai Commercial Centre,WAN CHAI,1101,27998,25,22.28,114.18,10,4,20,296.58,Wan Chai,3
Tak Woo House,CENTRAL,1200,27996,23,22.28,114.16,20,6,20,213.11,Central,4
Hollywood Commercial House,CENTRAL,1075,27950,26,22.28,114.15,8,17,20,390.97,Central,3
Kam Fung Commercial Building,WAN CHAI,1330,27930,21,22.28,114.18,9,5,20,615.12,Causeway Bay,3
Eubank Plaza,CENTRAL,830,27896,33,22.28,114.16,20,8,20,124.7,Central,4
New Mandarin Plaza - Tower A,TSIM SHA TSUI,1459,27721,19,22.3,114.18,1,6,20,439.22,Hung Hom,4
Workington Tower,SHEUNG WAN,1148,27552,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Ocean Building,JORDAN,1102,27550,25,22.3,114.17,1,1,20,241.57,Jordan,5
Wanchai Commercial Centre,WAN CHAI,1101,27525,25,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wanchai Commercial Centre,WAN CHAI,1101,27525,25,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wanchai Commercial Centre,WAN CHAI,1101,27525,25,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wanchai Commercial Centre,WAN CHAI,1101,27525,25,22.28,114.18,10,4,20,296.58,Wan Chai,3
Beverly House,WAN CHAI,1038,27507,26,22.28,114.17,3,8,20,129.85,Wan Chai,3
Energy Plaza,TSIM SHA TSUI,1100,27500,25,22.3,114.18,0,2,11,518.32,Tsim Sha Tsui,4
CKK Commercial Centre,WAN CHAI,1018,27486,27,22.28,114.18,4,5,20,451.54,Wan Chai,3
Wilson House,CENTRAL,856,27392,32,22.28,114.16,19,11,20,230.87,Central,4
Emperor Group Centre,WAN CHAI,977,27356,28,22.28,114.18,4,2,20,382.03,Wan Chai,3
Shiu Fung Hong Building,SHEUNG WAN,1243,27346,22,22.29,114.15,2,3,17,415.69,Sheung Wan,2
New Mandarin Plaza - Tower B,TSIM SHA TSUI,779,27265,35,22.3,114.18,1,6,20,439.22,Hung Hom,4
New Mandarin Plaza - Tower B,TSIM SHA TSUI,779,27265,35,22.3,114.18,1,6,20,439.22,Hung Hom,4
New Mandarin Plaza - Tower B,TSIM SHA TSUI,779,27265,35,22.3,114.18,1,6,20,439.22,Hung Hom,4
Star House,TSIM SHA TSUI,878,27218,31,22.29,114.17,0,4,20,516.0,Tsim Sha Tsui,2
Mirror Tower,TSIM SHA TSUI,780,27199,34,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Workington Tower,SHEUNG WAN,1133,27192,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
Workington Tower,SHEUNG WAN,1133,27192,24,22.29,114.15,18,12,20,138.69,Sheung Wan,4
C Wisdom Centre,CENTRAL,968,27104,28,22.28,114.15,11,20,20,393.51,Central,3
C Wisdom Centre,CENTRAL,968,27104,28,22.28,114.15,11,20,20,393.51,Central,3
C Wisdom Centre,CENTRAL,968,27104,28,22.28,114.15,11,20,20,393.51,Central,3
Tai Yau Building,WAN CHAI,874,27094,31,22.28,114.17,3,8,20,157.66,Wan Chai,2
Lucky Building,CENTRAL,846,27072,32,22.28,114.16,20,12,20,217.65,Central,4
Causeway Bay Plaza II,CAUSEWAY BAY,820,27060,33,22.28,114.18,7,8,20,297.12,Causeway Bay,3
Hillier Commercial Building,SHEUNG WAN,1000,27000,27,22.29,114.15,19,11,20,75.19,Sheung Wan,3
Arion Commercial Centre,SHEUNG WAN,1521,26998,17,22.29,114.15,2,5,20,361.14,Sheung Wan,2
Houston Centre,TSIM SHA TSUI,1023,26997,26,22.3,114.18,1,2,20,386.82,East Tsim Sha Tsui,4
Ihome Centre,WAN CHAI,843,26976,32,22.28,114.18,10,3,20,531.19,Exhibition Centre,3
Asia Standard Tower,CENTRAL,207,26910,130,22.28,114.16,20,10,20,205.11,Central,4
Mirror Tower,TSIM SHA TSUI,815,26814,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Mirror Tower,TSIM SHA TSUI,795,26799,33,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
The Workstation,CENTRAL,776,26772,34,10.8,106.71,0,18,9,1490839.4,Tung Chung,0
Shun Feng International Centre,WAN CHAI,900,26730,29,22.28,114.17,2,19,20,293.43,Wan Chai,3
"Austin Road, 102",JORDAN,953,26684,28,22.3,114.17,10,6,20,198.41,Jordan,4
"Austin Road, 102",JORDAN,953,26684,28,22.3,114.17,10,6,20,198.41,Jordan,4
"Austin Road, 102",JORDAN,953,26684,28,22.3,114.17,10,6,20,198.41,Jordan,4
Po Wah Commercial Centre,WAN CHAI,1025,26650,26,22.28,114.18,8,4,20,220.53,Wan Chai,2
Po Wah Commercial Centre,WAN CHAI,1025,26650,26,22.28,114.18,8,4,20,220.53,Wan Chai,2
"Chinachem Exchange Square, Two",NORTH POINT,1266,26586,21,22.29,114.2,3,0,10,309.09,North Point,2
"Chinachem Exchange Square, Two",NORTH POINT,1266,26586,21,22.29,114.2,3,0,10,309.09,North Point,2
Asia Standard Tower,CENTRAL,681,26559,39,22.28,114.16,20,10,20,205.11,Central,4
Lee & Man Commercial Center,NORTH POINT,983,26541,27,22.29,114.19,4,6,20,243.31,Fortress Hill,3
Po Wah Commercial Centre,WAN CHAI,884,26520,30,22.28,114.18,8,4,20,220.53,Wan Chai,2
Po Wah Commercial Centre,WAN CHAI,884,26520,30,22.28,114.18,8,4,20,220.53,Wan Chai,2
OfficePlus@Wan Chai (CRE Building),WAN CHAI,550,26499,48,22.28,114.18,4,5,20,475.52,Wan Chai,3
Lucky Building,CENTRAL,827,26464,32,22.28,114.16,20,12,20,217.65,Central,4
Wanchai Commercial Centre,WAN CHAI,1101,26424,24,22.28,114.18,10,4,20,296.58,Wan Chai,3
Harbour Commercial Building,SHEUNG WAN,1100,26400,24,22.29,114.15,7,3,20,65.44,Sheung Wan,3
Island Place Tower,NORTH POINT,1200,26400,22,22.29,114.2,1,4,20,293.8,North Point,2
Loke Yew Building,CENTRAL,550,26400,48,22.28,114.16,20,8,20,144.89,Central,4
New Mandarin Plaza - Tower A,TSIM SHA TSUI,1320,26400,20,22.3,114.18,1,6,20,439.22,Hung Hom,4
Printing House,CENTRAL,477,26235,55,22.28,114.16,2,3,20,227.66,Central,4
Silver Fortune Plaza,CENTRAL,728,26208,36,22.28,114.16,20,15,20,155.07,Central,4
Capitol Centre - Block 2,CAUSEWAY BAY,794,26202,33,22.28,114.18,7,17,20,86.76,Causeway Bay,2
Kai Tak Commercial Building,SHEUNG WAN,1007,26182,26,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Yee On 168 (E168),SHEUNG WAN,872,26160,30,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Yee On 168 (E168),SHEUNG WAN,872,26160,30,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Austin Tower,TSIM SHA TSUI,1186,26092,22,22.3,114.18,0,5,20,420.2,Jordan,4
Park Commercial Centre,CAUSEWAY BAY,867,26010,30,22.28,114.19,0,1,4,65.83,Tin Hau,3
Double Commercial Building,CENTRAL,680,26003,38,22.28,114.16,20,12,20,191.11,Central,4
Teda Building,SHEUNG WAN,1083,26003,24,22.29,114.15,16,10,20,68.79,Sheung Wan,3
CKK Commercial Centre,WAN CHAI,750,26003,34,22.28,114.18,4,5,20,451.54,Wan Chai,3
CKK Commercial Centre,WAN CHAI,750,26003,34,22.28,114.18,4,5,20,451.54,Wan Chai,3
Tern Centre - Block 2,SHEUNG WAN,913,26002,28,22.28,114.15,13,16,20,192.08,Sheung Wan,3
Empress Plaza,TSIM SHA TSUI,808,26001,32,22.3,114.18,4,2,20,224.3,East Tsim Sha Tsui,4
Hillier Commercial Building,SHEUNG WAN,1000,26000,26,22.29,114.15,19,11,20,75.19,Sheung Wan,3
Wyndham Place,CENTRAL,1000,26000,26,22.28,114.16,9,9,20,307.71,Central,4
Jade Centre,CENTRAL,918,25998,28,22.28,114.15,15,20,20,330.9,Central,3
Mirror Tower,TSIM SHA TSUI,780,25997,33,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Lee & Man Commercial Center,NORTH POINT,1128,25944,23,22.29,114.19,4,6,20,243.31,Fortress Hill,3
Unicorn Trade Centre,CENTRAL,680,25840,38,22.29,114.16,4,14,20,302.7,Hong Kong,3
Albion Plaza,TSIM SHA TSUI,630,25830,41,22.3,114.17,6,14,20,118.23,Tsim Sha Tsui,3
Albion Plaza,TSIM SHA TSUI,630,25830,41,22.3,114.17,6,14,20,118.23,Tsim Sha Tsui,3
East Ocean Centre,TSIM SHA TSUI,836,25799,30,22.3,114.18,1,7,20,529.61,Hung Hom,4
Casey Building,SHEUNG WAN,1228,25788,21,22.28,114.15,3,16,20,276.41,Sheung Wan,4
Fu Fai Commercial Centre,SHEUNG WAN,1120,25760,23,22.29,114.15,6,6,20,127.89,Sheung Wan,3
Fu Fai Commercial Centre,SHEUNG WAN,1120,25760,23,22.29,114.15,6,6,20,127.89,Sheung Wan,3
Kai Tak Commercial Building,SHEUNG WAN,920,25760,28,22.29,114.15,2,6,20,145.07,Sheung Wan,4
Millennium City 1 - Tower 01,KWUN TONG,1026,25650,25,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
Mirror Tower,TSIM SHA TSUI,795,25520,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Nam Hing Fong,CAUSEWAY BAY,881,25496,28,22.28,114.18,7,12,20,495.57,Causeway Bay,3
Wanchai Commercial Centre,WAN CHAI,1057,25368,24,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wanchai Commercial Centre,WAN CHAI,1057,25368,24,22.28,114.18,10,4,20,296.58,Wan Chai,3
Wilson House,CENTRAL,768,25344,33,22.28,114.16,19,11,20,230.87,Central,4
Nam Hing Fong,CAUSEWAY BAY,881,25302,28,22.28,114.18,7,12,20,495.57,Causeway Bay,3
Yue Xiu Building,WAN CHAI,1096,25208,23,22.28,114.17,6,10,20,88.1,Wan Chai,3
Strand 71,SHEUNG WAN,840,25200,30,22.29,114.15,20,10,20,70.31,Sheung Wan,3
East Ocean Centre,TSIM SHA TSUI,836,25080,30,22.3,114.18,1,7,20,529.61,Hung Hom,4
Lansing House,CENTRAL,950,25004,26,42.73,-84.55,0,0,1,12510100.24,Lo Wu,0
Star House,TSIM SHA TSUI,1400,25004,17,22.29,114.17,0,4,20,516.0,Tsim Sha Tsui,2
Gilman's Bazaar,SHEUNG WAN,763,25004,32,22.28,114.15,7,12,20,303.17,Sheung Wan,3
Nam Wo Hong Building,SHEUNG WAN,1055,25004,23,22.29,114.15,2,2,20,267.55,Sheung Wan,3
